"CIF_ID","TRAN_DATE_BAL"
"0310287",93182.68
"0179738",356102.61
"0322479",10055.75
"0340169",26717
"0320641",13756
"0326342",45052.65
"0282884",1137
"0349923",12
"0335370",26482.55
"0050050",1155750.74
"0119569",2045
"0188470",150
"0291524",475
"0161373",60732.57
"0097168",671507.78
"0085568",35645.76
"0160891",11003.4
"0281234",14.8
"0364370",20000.95
"0183054",42882.51
"0270961",669.5
"0328013",938.11
"0359889",4061
"0058899",6747
"0091663",92664.61
"0277058",262050.85
"0228115",66816
"0361816",86.9
"0133610",47.64
"0167007",83518.79
"0090544",438.45
"0076543",21000.19
"0127318",81998.11
"0058107",43415.78
"0227369",0.04
"0310350",3097.36
"0292670",8279.23
"0341826",1422
"0199208",910.05
"0286300",582.94
"0317150",23.08
"0322037",22828.56
"0326019",9360.9
"0361083",45957
"0181734",22796.38
"0152957",51632.76
"0062682",20933.99
"0308488",543
"0324847",5236
"0136180",526
"0133207",3569
"0356326",19855.4
"0322479",1055.75
"0340169",9117
"0155596",264
"0363415",141546.6
"0364249",35984
"0181734",9125
"0355073",474
"0140245",11469.8
"0168249",380028.92
"0315561",81
"0346190",21.4
"0351280",287.41
"0353589",6238.2
"0361111",5294
"0102672",1461
"0357533",12337
"0359578",29541
"0359586",31289
"0349565",89741
"0353954",7095.5
"0103947",185474.85
"0353054",15000.03
"0354569",14636.29
"0354997",29440
"0354943",31436.75
"0316094",215061.3
"0025907",29815
"0345680",32261.24
"0345680",32761.24
"0229523",7617.67
"0178383",741502.54
"0163584",10917.59
"0310287",424537.68
"0179738",343102.61
"0184116",44546.61
"0318727",26290.8
"0131940",24454
"0132130",24674.23
"0041788",21300.39
"0131956",143.66
"0169989",43129.86
"0127012",-951410.14
"0322127",46026.84
"0323986",5457.1
"0276692",6014.82
"0270961",11
"0029253",128.58
"0136180",10678.86
"0028263",31361.61
"0098610",2423
"0361083",2
"0102701",26581.03
"0229610",0
"0008369",3075693.64
"0331233",21.28
"0339225",14258.21
"0344065",3301
"0353050",830396
"0096245",19
"0178010",48518.01
"0345965",495
"0356093",1521.26
"0121420",9812.13
"0053107",59
"0282884",1125
"0340833",220
"0286610",23643
"0170853",641.16
"0129537",230814.9
"0129537",230814.9
"0318727",10290.8
"0138847",152226.44
"0315735",3619.76
"0361177",5170
"0346074",27736
"0180796",370
"0274658",6
"0341961",4914
"0354473",248681.24
"0363059",26964
"0191757",68144.03
"0088804",320931.09
"0317150",7102.4
"0322037",20073.56
"0327498",21854
"0342031",5753
"0133610",5293.65
"0091663",91116.01
"0228115",63816
"0201356",1841.5
"0152661",42360.99
"0278958",65505
"0216866",119.84
"0342461",41450.69
"0343089",152.1
"0350309",22876.4
"0195372",15730
"0041984",207376.69
"0154452",69124.56
"0186965",1000614.15
"0179098",77692.16
"0346243",150
"0355066",4260
"0355201",244.11
"0355203",13296
"0355687",9907
"0361081",88019
"0365770",130
"0023301",46301.07
"0192743",19204
"0161373",101332.57
"0197916",10000
"0058107",748
"0074512",1230
"0078877",1668
"0294465",70097.41
"0311309",58394.34
"0107131",70804.3
"0188008",371.52
"0057403",-698001.05
"0294465",73697.41
"0311309",68404.34
"0199456",85.97
"0275872",1260
"0180925",4572.35
"0177518",20232.34
"0175311",45036.84
"0280370",145.91
"0294465",1729
"0311309",676
"0178010",56305.61
"0175311",50096.84
"0194883",79718.98
"0196837",883
"0326403",8066.8
"0326403",28602.8
"0327498",18854
"0342031",3493
"0323886",106440.82
"0331858",250190.65
"0333768",220650
"0337482",0
"0341826",422
"0355522",818660.5
"0292175",74142
"0314372",15702.4
"0344328",40220.85
"0349424",724330.98
"0351008",7250
"0294787",7758.65
"0132130",238.23
"0181734",18648.38
"0324076",65706
"0307951",21.4
"0315735",1738.09
"0357356",3739.5
"0363063",20
"0173941",8572.5
"0362420",40
"0092672",1547.23
"0161545",878.8
"0080178",50899.64
"0054577",90
"0361816",86.9
"0102366",5739
"0193977",-733.31
"0340367",3.49
"0349565",91031
"0353134",5
"0353954",8655.5
"0365151",6414.8
"0365839",5000
"0331308",5082
"0345276",38560
"0357412",42423.2
"0322127",26510
"0228418",323302.71
"0197981",50740.85
"0351358",1186665.28
"0352361",51
"0354946",40045
"0159476",1276
"0278296",369
"0350074",1258127.39
"0034891",63393.38
"0073941",37170.06
"0179045",23569.65
"0029314",246.03
"0275710",259366.12
"0275799",75482
"0278557",26765.65
"0319810",0
"0340050",6675
"0167877",18
"0077954",43356.25
"0067650",654240.59
"0120531",157359.37
"0192268",41
"0196076",20601.8
"0196651",26486.36
"0200601",1903.18
"0179985",1500.35
"0227268",47288.82
"0315230",3.3
"0298613",685011.29
"0048776",1780275.88
"0277108",246077.46
"0277108",601084.46
"0177560",259108
"0292693",51423.31
"0329023",2724.32
"0054577",91
"0356787",711.6
"0138631",217
"0184256",128
"0130466",168.16
"0164081",47938.66
"0316491",283000.71
"0354628",47840
"0320641",12756
"0326342",8452.65
"0169989",22293.86
"0041984",177076.69
"0152957",8488.76
"0315557",47336.7
"0331233",8.05
"0339225",3226.21
"0344065",405305
"0329229",26562.03
"0352691",30390.2
"0354324",0
"0345500",23698
"0346009",23013.2
"0353616",77582
"0364362",340
"0322127",33873.21
"0282884",106752.12
"0282884",100642.12
"0346407",30576.9
"0346407",9956.9
"0176031",377898.28
"0341489",0.85
"0115278",694
"0189695",80
"0277058",400
"0138717",79514.2
"0145747",500905
"0325444",174346.72
"0286610",33643
"0038066",30136.1
"0286300",39782.94
"0317150",69.95
"0322037",23483.56
"0361083",46993
"0354450",6631
"0355986",162347.5
"0356727",53150
"0357482",7556
"0361565",440
"0340445",1990
"0345514",23.94
"0348380",12219
"0117204",6003.5
"0159476",695269.86
"0345514",196
"0054635",78960.94
"0076129",89971.41
"0161394",39015.6
"0179985",612080.4
"0179985",6500.35
"0053884",208.13
"0040791",12599.3
"0289478",9460
"0294827",27477.1
"0309481",14112.75
"0362664",6700
"0154260",91413.64
"0353914",588818.31
"0169504",2554.76
"0054577",44000.81
"0310528",900
"0075635",35500.14
"0174193",21600.78
"0052608",39924.04
"0326101",0
"0338246",19383
"0228899",20554
"0103314",122392.63
"0319920",27396.23
"0321656",7122
"0321677",18
"0329859",338
"0198052",261.91
"0227311",125.7
"0186237",0
"0127952",117.93
"0032356",64072.16
"0272726",60086.14
"0345326",20738
"0185464",6678.94
"0353054",0.03
"0354569",19264.29
"0321204",1047.97
"0133610",15.9
"0091663",88442.41
"0315557",26
"0310609",63440.47
"0351834",0
"0352690",83663.9
"0187601",312
"0154452",13853.97
"0356093",1941.26
"0356653",0
"0357467",32829.2
"0361354",0
"0157816",794909.56
"0169504",16
"0339092",2149
"0354569",128
"0190902",2980.15
"0186308",69.32
"0228136",200.71
"0228136",55650.71
"0357330",7
"0299091",95952.07
"0322995",41548.6
"0323886",111052.82
"0038066",128
"0098610",2422
"0120283",4427
"0153943",14472.27
"0184340",91
"0084269",951.51
"0058899",123652.2
"0342069",300194.26
"0226998",1297.08
"0094340",1003.27
"0120283",306663.36
"0310558",20698
"0326637",688
"0327650",1231.75
"0329724",304511.01
"0343735",804.86
"0188470",142
"0061332",422716.38
"0094889",120785.2
"0025907",118201.73
"0052608",42
"0194689",14843.64
"0331585",532
"0350924",2094.8
"0362885",3964
"0229573",9723
"0095102",29810.74
"0277108",246077.46
"0339123",62750.5
"0067650",655677.68
"0045112",89
"0281071",434.8
"0046611",16508.34
"0072944",34098.48
"0187322",4208.88
"0031356",54022.83
"0154344",625787.45
"0279656",10905.5
"0279656",45000.5
"0330489",2030
"0333076",6460
"0228115",51588
"0361816",916.9
"0133610",37537.64
"0313729",624
"0331308",82
"0332960",46598
"0334297",10200.2
"0200407",33
"0186965",822760.15
"0357412",95573.2
"0197981",22540.85
"0340833",14421.95
"0340833",29421.95
"0347168",2416
"0282625",6243.26
"0283214",343.05
"0310898",1616
"0321578",677.03
"0331487",14010.4
"0332163",562.85
"0346407",6534.3
"0067650",92023.7175
"0067650",
"0087899",666537.3325
"0087899",
"0331858",230190.65
"0337482",38
"0339875",974
"0179738",845
"0310287",1858
"0353927",2215
"0356335",14653
"0357341",33619
"0223758",3669.6
"0343344",710.2
"0067650",130659.6
"0352771",53989
"0187125",142188.45
"0200882",104969.88
"0087899",91070.59
"0117308",0
"0353711",176147.067
"0119754",348079.11
"0351163",90
"0226998",2805600
"0275499",0.44
"0278090",70.89
"0278812",97.84
"0159359",19659.55
"0340114",48100.35
"0194689",11643.64
"0345703",2601
"0179144",12826.25
"0327498",21954
"0342031",0
"0166842",242
"0156461",6915.14
"0044997",1278.47
"0184256",23452.6
"0055238",7423.09
"0178515",72694.98
"0138631",105460.29
"0163046",299242.81
"0358992",54720.4
"0123640",14673.21
"0189715",-575.2
"0064284",95456.79
"0299906",15283.23
"0183527",1051.16
"0156899",104230.99
"0090516",617108.13
"0088033",45055.64
"0200258",952.55
"0227776",199208.93
"0280735",16652.06
"0288875",22661
"0352864",58
"0121472",28875.3
"0189695",88
"0133610",143
"0345276",29560
"0354450",7131
"0356800",821
"0136910",34320
"0136032",274857.9791024
"0132434",1189506.43
"0322408",486
"0330360",97183
"0355986",22507.5
"0349923",161935
"0349923",163500
"0357041",6882
"0361736",5096
"0361736",5501
"0321888",-1654.978
"0336780",107.64
"0349530",3895
"0351582",2786
"0355469",19986
"0357958",2
"0361466",166.07
"0179985",412728.0625
"0356787",851.6
"0161690",30469.8
"0082396",19259.46
"0136116",12283.06
"0320408",33729.6
"0346503",11686
"0347332",14794
"0161394",23771.01
"0284878",384.9
"0156461",6615.14
"0337672",5968.95
"0176375",19266.7
"0357422",22350
"0127318",372
"0161373",957
"0283214",11089.65
"0283245",104
"0115738",18648.36
"0331585",24432
"0070706",47585.24
"0037195",42508.45
"0144484",38568.68
"0117944",197.03
"0292396",55.3
"0073313",318315.56
"0190419",94860.7
"0034859",1041.65
"0102948",34.35
"0029740",0
"0316812",23576.8
"0320754",13440.8
"0328840",14884
"0329023",4024.32
"0127012",1821
"0136910",0
"0181476",85643.03
"0054204",87110.25
"0188951",51984.07
"0294465",118777.41
"0311309",34394.34
"0116395",4956279.6
"0355143",1085
"0355303",9502
"0355745",57512
"0042520",305.9
"0276932",0.69
"0165934",100657.8
"0097049",144116.06
"0195105",2143565.78
"0153943",14472.27
"0051450",56077.23
"0136707",112842.44
"0173965",34688.8
"0219559",142308.892
"0356727",39150
"0357482",10696
"0358589",46950
"0361565",8700
"0161148",50664.8
"0370043",48525.7
"0166095",1467963.31
"0183511",24424.6
"0177693",101264.07
"0281480",500
"0091663",6
"0093878",568
"0127138",142
"0328013",843.11
"0359889",2368.68
"0362818",8860
"0044997",978.47
"0169693",300552.36
"0190807",2715.8
"0172945",662.5
"0185813",21465
"0079781",23241.05
"0182715",50.4
"0180539",138744.47
"0032989",15951.37
"0051063",97550.44
"0319810",0
"0353711",58
"0353914",465
"0145747",580
"0325444",191346.72
"0190902",4210.15
"0181577",1049.92
"0325447",149
"0329787",14713.4
"0330479",4714.57
"0332163",30562.85
"0343540",941.4
"0349530",34895
"0349557",5475.32
"0358992",52720.4
"0123640",10273.21
"0229172",69796.53
"0309127",6090.44
"0316094",57791.3
"0097168",856019.38
"0229523",2517.67
"0310180",191373
"0329589",503.03
"0342461",41610.69
"0343089",352.1
"0350309",24226.4
"0003807",1216722.39
"0229172",599.53
"0309127",8090.44
"0315227",801.93
"0316094",66591.3
"0321653",9852
"0327067",65
"0345326",20008
"0201029",15799
"0315829",72936.12
"0330750",4137.31
"0356575",45443.6
"0181008",550.32
"0168249",245028.92
"0295368",147.43
"0184340",91
"0342084",20796.95
"0353927",215
"0321890",3660.5
"0357618",47591
"0119090",221.9
"0196320",33618.97
"0334317",393463.3
"0163584",79
"0183054",511
"0097049",184278.06
"0195105",4753.78
"0195105",6454.04
"0168249",255328.92
"0346433",1410668.56
"0123425",263090.1
"0029489",1452.42
"0182930",85914.67
"0195976",645.01
"0361140",3865
"0155444",22200.54
"0045698",162350.34
"0070082",768.11
"0199462",300.57
"0271023",40413.91
"0282699",19047
"0126494",42561.74
"0192059",45.4
"0355469",23986
"0360095",250
"0361466",20166.07
"0370043",239525.7
"0183511",24824.6
"0340043",50061.76
"0350616",99648
"0356326",22455.4
"0178383",766502.54
"0163584",10933.58
"0355314",0
"0195372",16330
"0358135",539.23
"0365839",9000
"0190009",30079.95
"0350616",58
"0356081",7991.15
"0340043",1
"0354759",226
"0356302",11073
"0017633",52206.83
"0058363",1009.75
"0319262",54915.34
"0354049",59006.26
"0103314",120197.48
"0362682",23946
"0284878",80384.9
"0055247",28178.45
"0156461",4579.14
"0274083",469738
"0362754",16652
"0363063",500
"0353616",72682
"0364362",540
"0356335",13653
"0357341",11919
"0223758",3469.6
"0114304",630396.28
"0189618",45749
"0195628",21127.07
"0346407",1224
"0196320",410
"0361514",590
"0295368",147.43
"0156659",623656.51
"0195628",25727.07
"0276754",47557.13
"0279304",42128
"0200882",657.47948365
"0178935",5663
"0114143",6860
"0281797",22702.75
"0178654",12000
"0178654",12000
"0357235",0.4
"0081507",48101.251
"0177693",41746.07
"0177693",102384.07
"0199313",27558.95
"0334317",295699.3
"0317575",81.5
"0181864",4008.94
"0003807",2299454.39
"0089496",43600.24
"0187714",136500.6
"0193977",467.15
"0196828",21908.24
"0170223",178701.06
"0189872",23219
"0198445",39853.3
"0364213",30000
"0145207",390.4
"0227369",0
"0228644",41023.11
"0354632",4045.2
"0046705",61546.66
"0194689",6613.64
"0179144",26.25
"0128405",37768.26
"0070706",46585.24
"0035567",94983.42
"0037195",20420.45
"0156659",603656.51
"0078877",224053.08
"0116395",41037.74
"0074512",24671.48
"0089496",2663000
"0169989",1056
"0279304",8
"0298286",578.98
"0326146",1094.01
"0047030",12479.32
"0102701",26581.03
"0282884",39608.12
"0346407",5516.9
"0346776",0
"0148267",-95747.47
"0187585",8603.25
"0292693",50023.31
"0154344",646787.45
"0098610",849727.917
"0196828",963
"0360403",1180
"0363063",3500
"0173941",9872.5
"0078877",183086.08
"0064077",5725.34
"0074512",256930.48
"0326146",49424.01
"0356268",47
"0127012",-1241752.16
"0178654",50000
"0357067",0.43
"0357067",0.8
"0138717",682
"0166095",44
"0064884",247554.34
"0180008",18572
"0154344",596787.45
"0105611",36624.88
"0171664",29710.5
"0177560",266.75
"0081769",5780
"0297565",55745.25
"0281263",45034.2
"0331585",15932
"0064284",225116.79
"0116702",34182.47
"0097168",558507.78
"0170872",230006.87
"0167192",4831.39
"0058107",3716.78
"0310350",5007.36
"0184340",99514.86
"0345592",120003.4
"0346607",0
"0102672",29823.96
"0152878",52809.35
"0107131",62768.3
"0321888",40886.05
"0081507",170235.99
"0081507",47
"0340268",31162
"0309269",291000.17
"0309269",14800
"0309269",0
"0083032",45073.39
"0184340",203472
"0323886",453
"0187601",71.25
"0353616",72182
"0058107",4815.78
"0310350",16407.36
"0292670",7919.23
"0346607",0
"0355195",16878.15
"0070986",0
"0165126",0
"0356602",838.5
"0315735",7136.14
"0361177",15770
"0324076",4896
"0198175",1608.1
"0200407",176256.2
"0307951",9921.4
"0315735",2168.09
"0323886",125109.22
"0331858",229190.65
"0333768",216850
"0294465",1721
"0356081",147
"0094765",203.01
"0101411",29377.74
"0314101",16122.25
"0327409",0.4
"0330489",3300
"0333076",60
"0151223",31554.6
"0079566",0
"0161545",578.8
"0183527",42951.363
"0358992",1570.4
"0123640",4773.21
"0029740",908.63
"0196837",346810.05
"0306349",8824.3
"0164806",98625.29
"0047030",6943.32
"0102701",9045.03
"0056851",5185.31
"0170223",8801.06
"0198445",2479.3
"0290908",24010.77
"0316439",9487.5
"0096245",1281.56
"0073313",156145.56
"0102948",77262.35
"0096245",667
"0356602",936
"0351582",726
"0355469",19486
"0360095",5600
"0187381",209
"0199636",57
"0344353",6500
"0346607",0
"0125861",1127573.09
"0090520",101299.08
"0130389",68285.31
"0185704",19857
"0187245",388.25
"0177560",259048
"0185704",16177
"0185704",19857
"0187245",1.25
"0187245",388.25
"0187245",388.25
"0154213",5496.55
"0154213",9646.55
"0335370",88777.55
"0050050",1163500.74
"0335631",555.21
"0356575",15153.6
"0359632",44223
"0098539",196543.74
"0183511",18974.6
"0334317",396275.3
"0228644",63.11
"0228644",4523.11
"0309269",281000.17
"0054204",1325
"0077059",1351
"0322127",42442.21
"0322127",85183.21
"0102672",55363.96
"0280237",2000
"0077954",88532.25
"0057403",57862.43
"0340114",67
"0338246",498
"0365151",385046.8
"0365839",11550
"0346281",8204.18
"0354855",3222
"0356093",3531.26
"0356653",0
"0357467",2330.2
"0361354",8370
"0353914",481
"0048776",11702
"0022662",5747
"0358225",1
"0364249",37787
"0341961",3078
"0354473",195381.24
"0133168",154429.79
"0185704",10797
"0185704",11647
"0154213",87.55
"0186590",84.4
"0186590",2584.4
"0359889",6
"0058107",762
"0078877",1709
"0164081",119488.66
"0354628",28340
"0102366",1079043.19
"0356602",1936
"0162108",10.53
"0162108",80.53
"0094340",2165.77
"0345336",42101
"0357235",210.4
"0357235",30.4
"0360640",68050
"0133511",39975.93
"0188027",800762.8
"0314372",9
"0307982",89.63
"0307982",489.63
"0308557",1809.06
"0067650",196124.76
"0067650",199935.31
"0294787",7658.65
"0183511",19724.6
"0199313",19258.95
"0334317",402445.3
"0275710",236266.12
"0278557",65.65
"0280551",221
"0309481",41737.75
"0308505",122704.56
"0322258",157.87
"0188470",330307.16
"0034247",3958
"0085568",56153.72
"0315230",301259.94
"0050050",1162000.74
"0067650",340527.39
"0298385",728847.2
"0338626",5261
"0345680",41733.24
"0119569",318.58
"0150372",26041.62
"0138717",708
"0190902",46
"0325444",1703
"0321578",53
"0298613",1072067.75
"0046705",12196.66
"0046705",22232.66
"0156899",141
"0154136",30444.02
"0154136",35444.02
"0154452",3793.97
"0186965",1453.15
"0171894",3123.69
"0320641",17506
"0354943",21236.75
"0133610",378.9
"0133610",25537.64
"0181734",17768.38
"0315557",42889.1
"0331233",8.3
"0339225",644.21
"0197916",102446.4972476
"0226998",109963.2
"0139430",215834.32
"0201391",0
"0340367",864.56
"0340367",4231.49
"0317150",1167.33
"0326019",60.9
"0326019",4860.9
"0152661",-2039.01
"0054204",1391
"0314372",5458.4
"0344328",0.85
"0349918",161492
"0351008",3900
"0354757",5
"0098539",179
"0171619",157804.29
"0276398",2612.26
"0362965",39104.6
"0362965",46458.6
"0087899",61164.59
"0087899",61584.59
"0137217",15792.4
"0077059",1334
"0183527",73994.2
"0183527",100194.2
"0067650",5099
"0148912",60103.59
"0148912",65139.59
"0364656",726
"0364656",1226
"0171619",211304.29
"0228115",289.58
"0276180",12003.72
"0276398",7612.26
"0320641",15506
"0355073",10000
"0126494",237
"0138717",686
"0183511",112
"0345514",96
"0098610",5265.29
"0098610",4787.02
"0310287",571328.27
"0310287",693070.68
"0339410",130141.38
"0339410",74
"0154386",432
"0183527",164935.84
"0159359",17837.55
"0341961",11094
"0354473",217316.24
"0363059",32964
"0191757",78276.03
"0040974",6907
"0196367",13493.78
"0196367",23013.78
"0297565",56534.25
"0357412",121253.2
"0322127",127910
"0197981",172451.6
"0362420",24573
"0110004",636.09
"0138847",586
"0159248",5566
"0353711",16664.4
"0167877",18406.23
"0136180",504
"0017633",357
"0201330",182147.35
"0201391",21
"0029740",273.13
"0193977",2266.69
"0060605",826
"0093878",592
"0108348",477
"0299938",10
"0318727",10955.8
"0175449",365933.2
"0363101",37762.8
"0137002",14
"0281042",68
"0328571",70885.72
"0320641",15506
"0354997",55490
"0133610",116.9
"0120283",28507.36
"0120283",29387.36
"0023168",169425.88
"0178654",0
"0159359",2424.56
"0159359",9801.55
"0354569",474.11
"0354943",10226.67
"0352691",3410.2
"0352691",10.2
"0354324",3365
"0354324",12390
"0357422",500
"0276617",11
"0322258",88
"0346240",63
"0017633",52616.83
"0053107",142459.31
"0170156",15312.15
"0050050",1142000.74
"0154386",6567.09
"0284282",1210
"0347938",1404
"0347938",14134
"0322408",18486
"0136032",5787.62
"0132434",300.67
"0291342",5001.11
"0351280",665.41
"0353589",175.2
"0365748",40458
"0340114",30030.52
"0028263",1065
"0155560",448.72
"0277630",7000.2
"0183048",50
"0322602",498319.893
"0322602",197487.7775
"0114304",17000.4
"0114304",61000.4
"0025378",34488.37
"0349063",47130.2
"0284282",1251
"0350074",1752
"0127754",12626.1
"0323986",807.1
"0276934",0.57
"0277058",99300.85
"0228115",13364
"0361816",3156.87
"0133610",12537.64
"0102366",5906
"0362965",1.6
"0360640",94
"0161394",65397.01
"0161394",72955.01
"0355073",11188
"0361177",2570
"0198175",1226.9
"0200407",444092.2
"0182930",36076.67
"0195976",4045.01
"0017633",355998.83
"0017633",41446.83
"0128405",5415.12
"0128405",107415.12
"0053107",4887.31
"0053107",114287.31
"0170156",7132.15
"0170156",12252.15
"0170156",12252.15
"0201029",0
"0277058",150000.85
"0228115",34832
"0361816",4454.91
"0178654",8854.93
"0310609",54078.47
"0310609",58878.47
"0351834",3
"0351834",0
"0352690",34413.9
"0079781",5.05
"0179985",222191.9375
"0193892",7045.47
"0323986",1757.1
"0333338",0
"0357618",
"0128038",12319.14
"0128038",16355.14
"0127952",131.93
"0057842",554.25
"0304607",4302.43
"0307382",42
"0164806",258285.29
"0048776",1994272.27
"0048776",2124043.87
"0024747",76196.8
"0041212",39519.14
"0318727",420384.829
"0345276",86483
"0167106",51648.26
"0324698",11240.6
"0272726",22636.14
"0061332",1230
"0067650",4755
"0155931",30305.5
"0319222",4583.75
"0322995",134769.6
"0365839",17
"0084269",206240.28
"0041302",190160.5
"0294465",44249.66
"0311309",22435.35
"0195628",27.07
"0327707",24300.5
"0345514",12513.94
"0356216",2000.5
"0115278",730
"0228115",478
"0339123",51470.5
"0339123",57470.5
"0003807",5082
"0307951",3421.4
"0312637",3580
"0329229",5099.03
"0352691",15600.2
"0354324",6540
"0155444",7600.54
"0167007",5.79
"0315829",236
"0330750",186
"0340114",68
"0182930",48076.67
"0182930",36076.67
"0182930",36076.67
"0195976",6345.01
"0195976",11045.01
"0228115",459
"0180539",143346.47
"0038866",49676.1
"0070082",15696.11
"0132794",196420.3
"0201150",16791.01
"0355175",5840
"0189618",19672
"0187585",3813.25
"0340367",14.56
"0340367",864.56
"0349565",86624
"0349565",101436
"0353134",180
"0353134",10262
"0353954",585.5
"0186237",7250.84
"0201391",33972
"0032356",187324.26
"0034139",1860148.08
"0034139",1868592.32
"0034139",1419629.32
"0041302",31284.27
"0145595",5100.07
"0108651",25617.29
"0046634",34595.78
"0046745",28467.34
"0336654",971428.5
"0342559",13691.2
"0345500",1458
"0345500",23698
"0346009",2001.2
"0346009",6001.2
"0344241",73600
"0350695",2489.95
"0352634",13110
"0354362",22500.86
"0354517",20122
"0354667",12655
"0159359",14128.1725
"0179985",569009.7725
"0029489",155775.4575
"0183527",51247.16
"0087899",2974
"0117308",136.94
"0323886",56970.82
"0331858",290270.65
"0341826",98217
"0133836",49104.58
"0171282",5634.99
"0345276",59673
"0354450",21801
"0356800",4609
"0357330",647
"0363101",52726.4
"0326146",402.01
"0344353",2000
"0346607",0
"0355687",14067
"0361081",26498
"0352864",22
"0274083",218871
"0277058",533
"0354569",132
"0169693",258247.36
"0169693",262247.36
"0190807",158.8
"0190807",358.8
"0340043",16528.76
"0003807",5081
"0025907",29852
"0340114",0.52
"0340114",6130.52
"0178654",10504.93
"0310609",75868.47
"0351834",9700
"0338420",240865.01
"0192344",2162.43
"0192344",17198.43
"0201029",18.65
"0155444",51500.54
"0354943",241
"0361177",920
"0324076",7681
"0324076",9311
"0198175",25.3
"0198175",57.3
"0200407",454266.2
"0200407",414934.2
"0307951",3566.4
"0307951",29771.4
"0357235",0.4
"0360640",106387
"0195628",2127.07
"0276754",1557.13
"0298286",5678.98
"0276161",15726
"0307404",12119
"0321888",13636.05
"0326432",634.27
"0340833",11021.95
"0103947",174297.85
"0103947",185474.85
"0193546",895342.21
"0160237",53799.9753536
"0180449",810000.36
"0180449",815000.36
"0088207",30079.07
"0121472",7501.01
"0276932",21230.69
"0276932",0.69
"0165934",5405.8
"0165934",40525.8
"0353616",60546
"0353616",54546
"0076543",20000.19
"0127318",33726.11
"0364346",22735
"0352406",7087.87
"0359397",2005
"0360348",5580
"0333451",145727.3675
"0227776",88534.93
"0274593",16223.99
"0280735",2037.06
"0292697",92084
"0292829",312
"0169392",37472
"0170223",128701.06
"0018559",10888.94
"0021196",289516.83
"0356787",7506.4
"0346192",38
"0197916",767582.71703201
"0296116",3151.53
"0153943",23732.27
"0061388",149.74
"0128462",41437.48
"0276617",8142.61
"0308505",1314304.56
"0332963",10456
"0084269",118420.28
"0138847",125801.44
"0362754",6402
"0164081",1409
"0229927",136
"0041984",5043
"0195628",28227.07
"0276754",57.13
"0326146",17779.01
"0178654",29
"0182930",154
"0338420",395
"0306352",9.09
"0167007",5.79
"0329229",4217.03
"0329229",4913.03
"0355066",310
"0355201",7954.11
"0355687",5757
"0361081",80001
"0326146",104.01
"0346607",450
"0355195",5878.15
"0347168",6825
"0349923",140035
"0357041",1432
"0361736",3776
"0184501",9140.52
"0230533",7298.33
"0088804",97631.09
"0038066",1136.1
"0038066",10136.1
"0199208",70500.03
"0273840",98
"0339123",61970.5
"0077954",54472.25
"0017412",1195
"0028263",1072
"0138717",70358.2
"0325444",166236.72
"0190902",2880.15
"0072944",98.48
"0072944",6098.48
"0187557",4.93
"0121472",1047
"0197916",14782.92
"0139430",3024
"0170156",176
"0198445",35553.3
"0095022",468198.15
"0095334",563.98
"0161690",19886.2
"0136116",283.06
"0335370",28705.55
"0346143",498.4
"0353927",23535
"0356335",6273.25
"0223758",72807.6
"0103314",70843.43
"0025907",147745.33
"0154452",
"0322127",282307.21
"0171282",2404.99
"0295482",20988.27
"0275710",178936.12
"0275710",180886.12
"0283970",3211.98
"0355195",23878.15
"0128462",4626.48
"0308505",2481.56
"0164806",238696.29
"0164806",246551.29
"0201391",28612
"0201391",33972
"0338420",235865.01
"0338420",240865.01
"0352690",422387.581
"0294465",68277.41
"0311309",42811.98
"0097818",126010.24
"0097818",126010.24
"0308505",91804.56
"0322258",21792.87
"0289371",1507466.15
"0317245",18731.4
"0347100",10000
"0357618",111168
"0317150",11830.88
"0317150",60762.58
"0322037",21363.56
"0326019",10.9
"0361083",39242
"0361083",43921
"0061332",145386.38
"0228136",55450.71
"0278090",10.89
"0354703",2250.35
"0363585",70.01
"0168249",615145.4
"0168249",515028.92
"0319810",9676
"0362664",1740
"0324698",118
"0307982",1889.63
"0308403",165
"0308557",38109.06
"0310444",17619
"0310473",96
"0310539",0
"0316439",2118.5
"0321656",2222
"0350924",3284.8
"0097168",267049.38
"0270961",1178.93
"0359889",1627.68
"0050050",1165000.74
"0194689",6835.84
"0345703",17545
"0331585",1300
"0337432",35451.1
"0322258",91
"0333338",21
"0154136",20394.02
"0154136",30444.02
"0154452",165293.97
"0186965",1496731.55
"0161690",4473.2
"0082396",5759.46
"0136116",523.06
"0270961",78.93
"0357356",3529.5
"0315735",70
"0198175",1508.1
"0331233",36.65
"0339225",3744.21
"0353050",18954
"0309481",25272.75
"0309529",3413
"0309529",4013
"0180925",622.35
"0017412",95795.65
"0061332",63386.38
"0322258",11253.87
"0272726",10377.14
"0327770",5228
"0327770",8228
"0201029",0
"0133207",355279.58
"0161545",176.8
"0161545",676.8
"0122185",727.44
"0103657",128008.36
"0085568",49
"0346407",1282
"0085568",36
"0326019",9
"0161394",2572
"0282625",1043.26
"0310898",1216
"0329787",12713.4
"0330479",114.57
"0331487",4550.4
"0343540",141.4
"0041949",110242.54
"0041949",154242.54
"0070103",129115.91
"0070103",133168.91
"0105389",42892.11
"0105389",48062.11
"0137217",10732.4
"0137217",1001.4
"0154749",90433.72
"0355986",84587.5
"0355986",206737.5
"0356727",9150
"0356727",150
