CIF_ID,CUST_AGE,AGE_WITH_BANK,DIS_AMT,REP_PERD_MTHS,FLOW_AMT,NO_OF_INSTALLMENTS,min_cred_amt_6_months,max_cred_amt_6_months,avg_cred_amt_6_months,median_cred_amt_6_months,avg_monthly_cred_count_6_months,avg_eod_bal_6_months,median_eod_bal_6_months,min_debit_amt_6_months,max_debit_amt_6_months,avg_debit_amt_6_months,median_debit_amt_6_months,avg_monthly_debit_count_6_months,no_of_non_loan_accounts,no_of_loan_accounts,first_otg_trans,number_of_months_active_otg,avg_otg_tran_amt,median_otg_tran_amount,avg_monthly_otg_trans_count,avg_debit_to_credit_amt_ratio,median_debit_to_credit_amt_ratio,DEFAULT_STATUS_ENCODED,number_of_inactive_months_otg,MARITALSTATUS_MARRIED,MARITALSTATUS_SINGLE,SEGMENTATION_CLASS_BL03_OR_BLO5,OTG_TRANSACTING_FLAG,cust_age_19-20,cust_age_21-30,cust_age_31-40,cust_age_41-50,cust_age_51-60,cust_age_61-70,cust_age_71-80,age_with_bank_0-4,age_with_bank_5-8,age_with_bank_9-11,age_with_bank_12-15,first_otg_trans_0-4,first_otg_trans_5-8,first_otg_trans_9-11,first_otg_trans_12-15,no_of_inactive_months_otg_0- <3,no_of_inactive_months_otg_3- <6,no_of_inactive_months_otg_6- <9,no_of_inactive_months_otg_9 - 11
0357235,30,1,267200.0,60,6395.0,1,0.4,267200.0,1250.4215158924203,400.0,58.42857142857143,2511.06938271605,400.9,0.4,10688.0,678.273230769231,405.0,55.71428571428572,1.0,0.0,6.0,6.0,655.8067632850242,440.0,51.75,0.5424356684115039,1.0125,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0357330,26,1,100000.0,36,3520.0,1,5.0,100000.0,3246.6463414634145,1800.0,11.714285714285714,4207.778761061947,2535.0,7.0,10000.0,1398.8283582089553,775.0,19.142857142857142,1.0,0.0,7.0,7.0,1307.892857142857,740.0,17.5,0.4308533209620972,0.4305555555555556,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0342605,22,1,270000.0,60,6566.0,1,50.0,270000.0,35649.045454545456,15000.0,1.8333333333333333,10973.642857142857,1732.5,10.0,100000.0,17875.236842105263,10800.0,3.1666666666666665,1.0,0.0,0.0,0.0,22400.0,22400.0,1.0,0.5014225939063979,0.72,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0078323,55,9,860300.0,60,20660.0,1,40307.0,860300.0,157448.85714285713,40307.0,1.1666666666666667,49328.17238095239,1233.67,6.0,34412.0,3811.9415384615386,30.0,11.142857142857142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242106650225023,0.0007442875927258,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0102696,36,8,150000.0,24,7348.0,1,1.0,150000.0,44132.14727272727,39088.0,1.8333333333333333,14306.13,6487.62,6.0,100567.67,6023.565138888888,55.0,10.285714285714286,2.0,1.0,3.0,1.0,28400.0,24000.0,1.6666666666666667,0.1364892830086997,0.0014070814572247,0,2.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0193051,23,3,160000.0,60,7746.0,2,3.0,160000.0,21519.666666666668,16307.0,2.5,5073.1835294117645,212.32,6.0,40000.0,7549.764705882353,1984.0,5.666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508309316694351,0.1216655424051021,0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0230794,30,3,790000.0,60,19201.0,1,2.0,790000.0,19161.936193548387,1100.0,22.142857142857142,79165.64387788015,0.0,0.35,220000.0,7763.097534246575,840.0,41.71428571428572,4.0,0.0,5.0,5.0,10668.520547945203,1120.0,36.5,0.405131165026023,0.7636363636363637,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0190090,31,4,426800.0,60,20774.0,2,1.0,426800.0,18542.03918918919,3.0,6.166666666666667,10478.448846153846,2035.855,10.0,29000.0,1460.5146268656713,116.0,33.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787677456596691,38.66666666666666,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0280172,23,3,621508.0,22,32618.0,1,8.0,1038000.0,155722.40476190476,85250.0,28.0,147240.36284090907,11915.695,8.0,895400.0,69438.0527055703,13000.0,62.833333333333336,1.0,0.0,5.0,5.0,76563.31141868512,20637.0,48.16666666666666,0.4459091985622695,0.1524926686217008,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0277064,29,3,274000.0,60,6598.0,1,5000.0,274000.0,32577.76923076923,16170.0,1.8571428571428568,13355.933333333332,95.5,10.0,40000.0,5662.809756097561,50.0,5.857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1738243559890257,0.0030921459492888,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0310350,30,2,238000.0,60,5702.0,1,4.0,238000.0,14209.785714285714,5800.0,14.0,16525.98339805825,9652.0,2.0,55000.0,5285.951155778895,1505.71,39.8,2.0,0.0,4.0,4.0,6308.691780821918,2500.0,29.2,0.3719937275665388,0.2596051724137931,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0311547,27,2,500000.0,48,14146.0,1,2.0,500000.0,29430.57575757576,10000.0,4.714285714285714,12910.743362831858,6560.0,6.0,78000.0,2099.082191780822,810.0,41.71428571428572,2.0,0.0,5.0,5.0,1899.173708920188,900.0,30.428571428571427,0.071323177944981,0.081,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0315735,28,2,50000.0,18,3154.0,1,1.0,50000.0,95.08219070667958,50.0,1475.7142857142858,23116.49903030303,4510.025,0.7,84500.0,1945.869917491749,1000.0,86.57142857142857,3.0,0.0,5.0,5.0,2378.7713004484303,1330.0,63.71428571428572,20.46513551096641,20.0,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0326729,28,2,566800.0,60,13643.0,1,50.0,566800.0,15674.24074074074,1000.0,9.0,29080.791063829787,27015.0,6.0,27515.0,2197.733129770992,500.0,21.83333333333333,1.0,0.0,5.0,4.0,1495.7142857142858,500.0,19.6,0.1402130518551121,0.5,0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0328431,31,1,70000.0,6,12547.0,1,1000.0,70000.0,39582.125,40597.0,1.6,14723.170833333332,13836.4,1.0,26000.0,2529.398058252428,830.0,14.714285714285714,1.0,0.0,6.0,6.0,3550.886075949368,1500.0,11.285714285714286,0.0639025332331811,0.0204448604576692,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0332560,29,1,69323.0,12,6420.0,1,4.0,69323.0,19678.26636363636,20075.0,1.5714285714285714,4921.0392156862745,2540.17,20.0,30000.0,2938.817575757576,1253.5,9.428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493433172135652,0.0624408468244084,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0341024,32,1,1060300.0,60,25522.0,1,20.0,1060300.0,34795.81,3450.0,16.666666666666668,11367.583859649125,585.0,10.0,90800.0,3628.0537329700273,200.0,122.33333333333331,1.0,0.0,9.0,8.0,4672.609110169492,300.0,104.88888888888889,0.1042669715971557,0.0579710144927536,0,1.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0343388,26,1,176700.0,60,4303.0,1,6.0,176700.0,14036.5,5601.5,4.666666666666667,6644.44,3996.5,5.0,27000.0,1424.2409142857143,270.0,25.0,1.0,0.0,3.0,3.0,1388.1363636363635,327.0,33.0,0.1014669550305072,0.048201374631795,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0343194,26,1,428900.0,60,10324.0,1,3.0,428900.0,31190.222222222223,1150.0,3.6,12315.880833333336,545.0,3.0,17156.0,2146.8924675324674,800.0,11.0,1.0,0.0,7.0,7.0,1704.0416666666667,600.0,9.0,0.0688322273639609,0.6956521739130435,0,0.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0331408,25,1,90312.0,48,2538.0,1,2.0,90312.0,5763.5496183206105,1067.0,32.75,2827.8380882352944,149.07,2.0,30000.0,3440.1851470588235,527.0,51.0,2.0,0.0,2.0,2.0,3893.9,500.0,42.5,0.5968865325846242,0.4939081537019681,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0352361,62,1,2500000.0,60,60800.0,1,750.0,2500000.0,39928.49723756906,17965.0,30.166666666666668,61871.24324324324,43.0,12.0,101000.0,21448.640167364018,14490.0,39.833333333333336,1.0,0.0,5.0,5.0,20674.815315315314,14495.0,37.0,0.5371762438177315,0.8065683273030894,0,0.0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0354757,26,1,126061.0,18,7925.0,1,8.0,126061.0,6284.41095890411,3500.0,10.428571428571429,3922.6093877551016,1147.5,8.0,30500.0,2414.4253333333336,1004.245,21.428571428571427,1.0,0.0,6.0,6.0,2285.7533333333336,1015.0,18.75,0.3841927826047784,0.2869271428571429,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0362664,28,0,683500.0,60,16629.0,1,10.0,683500.0,3135.786458333333,250.0,54.85714285714285,7152.9,2039.5,10.0,40610.0,2798.263677130045,725.0,31.857142857142858,1.0,0.0,6.0,6.0,2517.1767441860466,615.0,30.714285714285715,0.8923642328047169,2.9,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0362754,26,0,50000.0,10,5396.0,1,3000.0,50000.0,21405.25,22526.0,2.0,8334.590361445784,4141.0,6.0,34000.0,548.2957746478874,200.0,60.85714285714285,1.0,0.0,6.0,6.0,479.5236966824645,200.0,60.285714285714285,0.0256150138236127,0.0088786291396608,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0017633,33,15,400000.0,24,19586.0,1,1.0,400000.0,32418.924523809525,21.5,6.0,56367.04903508772,36910.93,1.6,116244.83,6579.909225806452,2010.0,22.142857142857142,2.0,0.0,6.0,6.0,6550.16,3020.0,9.375,0.20296506816486,93.48837209302326,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0097577,31,8,1550000.0,60,35442.0,1,4.0,1550000.0,57385.23684210526,6000.0,5.428571428571429,11647.353980582524,7657.82,0.42,769831.73,11490.388085106382,920.5,26.857142857142858,2.0,1.0,5.0,5.0,3290.971223021583,1000.0,19.857142857142858,0.2002324764594426,0.1534166666666666,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0126523,46,7,250000.0,36,8665.0,1,3000.0,250000.0,53563.875,31590.5,1.3333333333333333,15945.592380952385,2961.76,1.0,34000.0,3074.030303030303,50.0,9.428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573899909786269,0.0015827543090486,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0143436,33,6,880000.0,60,21345.0,1,4.0,880000.0,112784.8,41276.0,2.0,23464.177647058823,9974.27,1.45,100000.0,3334.4220472440943,1028.0,18.142857142857142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295644630060442,0.0249055141002035,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0157164,29,5,500000.0,48,14044.0,1,12.0,3819084.0,428730.1363636364,1000.0,3.6666666666666665,513220.6634146341,165760.9,12.0,205000.0,8555.750985915492,1000.0,59.16666666666666,1.0,0.0,5.0,4.0,12677.51598173516,2000.0,43.8,0.0199560288868024,1.0,0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0165531,32,5,454600.0,60,21888.0,2,8000.0,454600.0,43331.96666666667,12869.0,2.142857142857143,16114.985263157896,100.4,0.07,100000.0,10654.581052631578,7050.0,5.428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458827021305651,0.5478281140725775,0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0167192,24,5,100000.0,12,9112.0,1,1.0,100000.0,4786.911516393443,1350.0,34.857142857142854,6986.511257485029,2767.85,10.0,90000.0,4876.636,1000.0,34.285714285714285,2.0,0.0,12.0,12.0,5078.305309734514,1500.0,18.83333333333333,1.0187437104904244,0.7407407407407407,0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0191604,43,4,1914600.0,60,46083.0,1,1.0,1914600.0,25430.45635359116,2000.0,25.857142857142858,34887.822660221,0.0,3.5,150000.0,7256.049172576832,1260.0,60.42857142857143,3.0,0.0,2.0,2.0,7039.63829787234,1400.0,35.25,0.2853290979794851,0.63,0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0283644,34,2,329000.0,60,7915.0,1,1736.0,329000.0,43999.70266666667,17570.0,2.142857142857143,11413.315454545454,146.44,6.0,100000.0,12101.527272727271,2816.0,6.285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750365693242549,0.1602731929425156,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0275198,34,3,391300.0,60,9421.0,1,10.0,391300.0,34276.5,14454.5,2.571428571428572,30809.445199999995,25241.61,6.0,40000.0,3635.965504587156,50.0,15.571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1060775022125116,0.0034591303746238,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0308717,32,2,454000.0,60,10920.0,1,1.0,454000.0,24684.72413793104,10.0,4.142857142857143,17337.630434782608,1841.81,6.0,30000.0,4412.389615384615,1490.5,11.142857142857142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787498045645343,149.05,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0310105,38,2,264400.0,60,6345.0,1,1900.0,264400.0,27856.8,11426.0,2.142857142857143,13814.856,206.695,5.0,20000.0,5751.688787878788,4300.0,4.714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064734207762122,0.3763346753019429,0,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0290574,29,2,323000.0,60,15580.0,2,10.0,323000.0,32649.96315789474,60.0,2.7142857142857144,21309.732142857138,14322.2,6.0,40000.0,1508.7,50.0,30.285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462083216665191,0.8333333333333334,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0323980,22,2,249600.0,60,6004.0,1,1.0,249600.0,10217.54794520548,2228.0,12.166666666666666,10090.132454545455,2775.0150000000003,6.0,47000.0,2346.4568493150687,500.0,31.285714285714285,2.0,0.0,7.0,0.0,3665.0,995.0,6.0,0.2296497028346344,0.2244165170556553,0,7.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0329787,27,1,50000.0,12,4547.0,1,2858.0,50000.0,12179.924285714284,8108.0,2.0,6525.935000000002,3185.86,6.0,12213.4,1905.683076923077,500.0,9.285714285714286,1.0,0.0,12.0,11.0,1885.3440860215053,1000.0,8.454545454545455,0.1564609953411807,0.061667488899852,0,1.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0325979,26,2,1300000.0,60,31702.0,1,12.0,1300000.0,87591.87096774194,25000.0,4.428571428571429,21399.746938775515,11630.7,12.0,500000.0,12012.52534562212,2000.0,31.0,2.0,0.0,8.0,7.0,8954.46735395189,2000.0,32.333333333333336,0.1371420111581593,0.08,0,1.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0315144,55,2,1000000.0,36,35228.0,1,10.0,2500000.0,448576.9444444445,145000.0,3.6,632423.75,466284.5,5.0,610000.0,70769.07211538461,10040.0,14.857142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577635074469353,0.0692413793103448,0,0.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0337545,41,1,50000.0,12,4524.0,1,9500.0,50000.0,14884.615384615385,14000.0,2.1666666666666665,2699.75,1044.0,10.0,40000.0,2358.0759493670885,50.0,11.285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584237071926209,0.0035714285714285,0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0323851,27,2,331600.0,60,7986.0,1,1.0,331600.0,18461.33333333333,2500.0,4.714285714285714,11324.8335,2000.06,8.0,36600.0,1553.7719117647057,360.0,29.142857142857142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841635803714812,0.144,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0345476,24,1,3000000.0,60,72924.0,1,5.0,3000000.0,77453.17892215568,31750.0,47.71428571428572,73284.38284313728,3840.89,2.5,1500000.0,62866.94261613692,7245.0,58.42857142857143,2.0,0.0,6.0,6.0,76989.22629969419,11612.0,46.71428571428572,0.8116767251002227,0.2281889763779527,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0355687,26,1,395000.0,60,9470.0,1,3.0,395000.0,17182.2,5400.0,6.428571428571429,10213.471014492754,6022.5,3.0,43000.0,1268.315960912052,500.0,43.85714285714285,1.0,0.0,6.0,6.0,1249.5067567567569,500.0,42.285714285714285,0.0738156907096909,0.0925925925925925,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0353609,35,1,3000000.0,24,147462.0,1,3.6,3000000.0,99816.9475,69900.0,22.857142857142858,32253.584761904767,566.2,3.4,666650.0,14228.69140186916,53.6,152.85714285714286,1.0,0.0,6.0,6.0,37953.32227488152,20000.0,26.375,0.1425478514244203,0.0007668097281831,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0094765,40,8,350000.0,60,8379.0,1,4000.0,350000.0,37985.71428571428,11400.0,2.0,9318.588947368422,247.01,6.0,140000.0,6408.206896551724,30.0,8.285714285714286,2.0,0.0,3.0,0.0,1340.0,1000.0,3.0,0.168700444813321,0.0026315789473684,0,3.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0117020,30,7,650000.0,60,15807.0,1,9.0,650000.0,120742.68235294118,85000.0,2.833333333333333,59154.75827586208,0.0,6.0,300000.0,28309.060980392154,2000.0,7.285714285714286,3.0,0.0,7.0,6.0,53626.62962962963,12607.0,3.857142857142857,0.2344577777197491,0.0235294117647058,0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0120768,41,7,498300.0,60,11947.0,1,2.0,498300.0,146537.5,100000.0,2.4,38918.17578947369,3033.68,12.46,260000.0,33944.03131578947,2150.0,6.333333333333333,4.0,0.0,0.0,0.0,50500.0,50000.0,4.0,0.2316405787992116,0.0215,0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0141480,35,6,1707700.0,60,41480.0,1,2.0,1707700.0,52949.794642857145,15000.0,16.0,47345.46127388535,6675.25,1.0,550000.0,6458.550870165746,500.0,103.42857142857144,2.0,2.0,0.0,0.0,5072.518518518518,2400.0,13.5,0.1219749937413023,0.0333333333333333,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0187360,33,4,242000.0,60,11810.0,2,10.0,242000.0,37172.454545454544,14740.0,1.8333333333333333,13784.98181818182,626.1,6.0,30000.0,5306.1900000000005,1350.0,5.714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427452145650372,0.0915875169606512,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0182959,30,4,150000.0,60,3608.0,1,700.0,150000.0,29090.714285714286,10725.0,2.333333333333333,37815.86842105263,50066.0,5.0,127870.0,7757.2972972972975,2520.0,6.166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666588802567392,0.2349650349650349,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0182029,31,4,3000000.0,36,211436.0,2,1.0,3000000.0,143790.10909774434,98200.0,19.0,1205697.8162962964,453877.315,1.0,2566980.51,72442.52337837839,5700.0,31.714285714285715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038074164693349,0.0580448065173116,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0199636,27,3,150000.0,60,3654.0,1,7000.0,150000.0,21973.46153846154,8220.0,1.8571428571428568,5720.888888888889,107.0,6.0,40000.0,11866.105263157897,7000.0,2.7142857142857144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400198435912295,0.851581508515815,0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0229523,48,3,108610.0,12,9858.0,1,3.0,113000.0,674.9703359173127,260.0,276.42857142857144,5111.528095238095,3470.1,0.23,113000.0,2345.2067884615385,1000.0,74.28571428571429,3.0,0.0,7.0,6.0,3186.8419811320755,1065.0,53.0,3.4745331219249884,3.8461538461538463,0,1.0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0287171,32,2,349900.0,60,8424.0,1,500.0,349900.0,34877.32,8533.0,2.0,9565.66,206.82,10.0,40200.0,3369.736179775281,940.0,12.714285714285714,1.0,0.0,6.0,6.0,1510.7966101694915,830.0,8.428571428571429,0.0966168323648514,0.1101605531466072,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0294171,44,2,212600.0,60,5190.0,1,1509.0,212600.0,26100.153846153848,11506.0,1.8571428571428568,7725.976,149.85,6.0,40000.0,4793.923478260869,362.5,6.571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836741463869688,0.0315053015817834,0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0309174,45,2,60100.0,60,1446.0,1,23750.0,60100.0,30336.85714285714,23877.0,1.0,322.19,257.76,1.0,33100.0,13264.78,12702.0,2.2857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372496444683035,0.5319763789420782,0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0312389,26,2,120000.0,12,11137.0,1,30733.0,120000.0,45820.0,30939.0,1.0,9800.1,6239.3,35.0,15000.0,4839.51282051282,4800.0,5.571428571428571,1.0,0.0,6.0,6.0,3855.484848484849,2500.0,4.125,0.105620096475618,0.1551439930185203,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0319810,30,2,276300.0,60,6651.0,1,1.0,276300.0,4757.975409836065,1550.0,17.428571428571427,2345.675076923077,909.5,30.0,120000.0,2802.647676767677,776.5,28.285714285714285,2.0,0.0,8.0,8.0,1931.813504823151,900.0,34.55555555555556,0.589042068391909,0.5009677419354839,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0323886,31,2,341800.0,60,8228.0,1,2.0,500000.0,33523.392857142855,25.5,7.0,129716.17213114756,82830.82,6.0,60000.0,3102.7103743315506,1000.0,46.75,2.0,0.0,6.0,2.0,4486.0,1380.0,23.75,0.0925535904898854,39.21568627450981,0,4.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0328763,21,1,70000.0,60,1685.0,1,2075.0,70000.0,13403.07142857143,8678.5,2.0,4347.387096774193,104.0,1.0,25000.0,3674.675,255.5,5.714285714285714,1.0,0.0,2.0,2.0,929.2857142857144,91.0,1.75,0.2741666355792649,0.0294405715273376,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0335849,25,1,193812.0,36,6753.0,1,2.0,193812.0,22351.23076923077,500.0,3.7142857142857135,9390.616170212768,1000.0,6.0,50000.0,8399.104,992.06,7.857142857142857,3.0,0.0,12.0,2.0,8471.666666666666,2515.0,3.0,0.3757781433478108,1.98412,0,10.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0339803,27,1,200000.0,12,18119.0,1,10000.0,200000.0,75429.775,85716.2,1.6666666666666667,33704.38596491228,15202.75,0.46,70000.0,7332.103896103896,3000.0,11.0,2.0,0.0,9.0,9.0,9328.735632183909,4000.0,7.909090909090909,0.0972043718293458,0.0349992183507901,0,0.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0324886,54,2,2000000.0,18,249264.0,2,2.0,2000000.0,75790.09836065574,20.0,10.166666666666666,127469.9270945946,42044.875,1.18,461802.1,6148.874736842104,310.0,65.14285714285714,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811303174140504,15.5,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0323986,37,2,3000000.0,60,71870.0,1,3.86,3000000.0,70434.27932584268,25000.0,12.714285714285714,21202.79629126214,9539.1,3.6,1500000.0,28773.32830188679,2000.0,30.285714285714285,3.0,0.0,11.0,8.0,23115.07981220657,3000.0,23.666666666666668,0.4085131356107979,0.08,0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0322258,37,2,3000000.0,60,72994.0,1,1.0,3000000.0,80869.61322916667,1525.0,13.714285714285714,71976.0151497006,4327.87,6.0,500000.0,10572.5379009901,1000.0,72.14285714285714,2.0,0.0,5.0,5.0,11861.18909090909,1100.0,39.285714285714285,0.1307356061049761,0.6557377049180327,0,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0346000,23,1,150000.0,60,3649.0,1,4000.0,150000.0,23559.23076923077,18271.0,1.8571428571428568,3774.0,566.0,6.0,40000.0,4393.354838709677,50.0,8.857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186481251520638,0.0027365770893766,0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0354324,35,1,800000.0,60,19256.0,1,8.0,800000.0,5061.19587628866,1000.0,41.57142857142857,29879.35022316384,4835.0,0.01,85000.0,2248.2768615384616,600.0,46.42857142857143,2.0,0.0,6.0,6.0,2391.552795031056,600.0,46.0,0.4442185041822779,0.6,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
