"CIF_ID","ACID","SCHM_CODE","ACCT_OPN_DATE"
"0079787",IM21674504,LAL07,2022-06-22 00:00:00.000
"0061421",IM21673138,LAL07,2022-06-16 00:00:00.000
"0086070",IM21671012,LAL07,2022-06-07 00:00:00.000
"0131530",IM21673457,LAL07,2022-06-17 00:00:00.000
"0103657",IM21690823,LAL07,2022-09-06 00:00:00.000
"0061397",IM21692537,LAL07,2022-09-14 00:00:00.000
"0229172",IM21686159,LAL07,2022-08-17 00:00:00.000
"0179144",IM21694721,LAL07,2022-09-23 00:00:00.000
"0008369",IM21689303,LAL07,2022-08-30 00:00:00.000
"0294465",IM21693792,LAL07,2022-09-20 00:00:00.000
"0061388",IM21691832,LAL07,2022-09-10 00:00:00.000
"0047042",IM21688802,LAL07,2022-08-29 00:00:00.000
"0329927",IM21690827,LAL07,2022-09-06 00:00:00.000
"0349553",IM21687268,LAL07,2022-08-22 00:00:00.000
"0309127",IM21696312,LAL07,2022-09-30 00:00:00.000
"0355296",IM21696705,LAL07,2022-10-03 00:00:00.000
"0315227",IM21716090,LAL07,2022-12-19 00:00:00.000
"0345703",IM21714484,LAL07,2022-12-13 00:00:00.000
"0311309",IM21711690,LAL07,2022-11-30 00:00:00.000
"0229172",IM21714122,LAL07,2022-12-09 00:00:00.000
"0328398",IM21717841,LAL07,2022-12-28 00:00:00.000
"0123640",IM21710840,LAL07,2022-11-26 00:00:00.000
"0003807",IM21717322,LAL07,2022-12-23 00:00:00.000
"0280804",IM21716488,LAL07,2022-12-20 00:00:00.000
"0281263",IM21711637,LAL07,2022-11-30 00:00:00.000
"0356682",IM21711942,LAL07,2022-12-01 00:00:00.000
"0041984",IM21713328,LAL07,2022-12-07 00:00:00.000
"0131530",IM21715687,LAL07,2022-12-16 00:00:00.000
"0340043",IM21717743,LAL07,2022-12-28 00:00:00.000
"0122185",IM21716260,LAL07,2022-12-19 00:00:00.000
"0097818",IM21717565,LAL07,2022-12-24 00:00:00.000
"0311309",IM21738063,LAL07,2023-03-10 00:00:00.000
"0102651",IM21651060,LAL07,2022-03-08 00:00:00.000
